id file duration transcription
train-clean-100-2843-152918-0021 train-clean-100/2843/152918/2843-152918-0021.flac 15395.0 "possibly but down no that did not agree with my reckoning so far the incline had not been so great as to cause uneasiness but if it seriously began to go downhill we should have to stop and camp"
train-clean-100-2843-152918-0023 train-clean-100/2843/152918/2843-152918-0023.flac 14750.0 "and the rapid pace afterwards had made it impossible to walk as fast the dogs could pull i was therefore following by the side of wisting's sledge and chatting with him suddenly i saw hanssen's dogs shoot ahead"
train-clean-100-2843-152918-0025 train-clean-100/2843/152918/2843-152918-0025.flac 15990.0 "by twisting his sledge the others who were following stopped when they came up to him we were in the middle of a fairly steep descent what there might be below was not easy to decide nor would we try to find out in that weather"
train-clean-100-2843-152918-0028 train-clean-100/2843/152918/2843-152918-0028.flac 12220.0 "one has to seize every opportunity in these regions if one neglects to do so it may mean a long wait and much may be lost we therefore all slept with one eye open"
train-clean-100-2843-152918-0036 train-clean-100/2843/152918/2843-152918-0036.flac 15180.0 "we started off downhill in a south easterly direction the slight idea of the position that we had been able to get in the morning proved correct the descent was easy and smooth and we reached the plain without any adventure"
train-clean-100-2843-152918-0044 train-clean-100/2843/152918/2843-152918-0044.flac 4575.0 "instead of rising gradually we were going slowly down"
train-clean-100-2843-152918-0056 train-clean-100/2843/152918/2843-152918-0056.flac 15295.0 "it could not be a storm or it would have been already upon us but we went on and on and nothing came our day's march was eighteen and a half miles i see that my diary for november twenty eighth"
train-clean-100-2843-152918-0076 train-clean-100/2843/152918/2843-152918-0076.flac 9420.0 "and a fine light snow was falling we had taken a bearing of the line of glacier that was most free of crevasses and so we moved on again"
train-clean-100-2843-152918-0085 train-clean-100/2843/152918/2843-152918-0085.flac 10435.0 "it required some study to find a way out of the trap we had run ourselves into towards the group of mountains last described which now lay to the east of us"
train-clean-100-2843-152918-0091 train-clean-100/2843/152918/2843-152918-0091.flac 15740.0 "as we saw absolutely nothing our object was to make tracks for the following day's journey the language we used about the glacier as we went was not altogether complimentary we had endless tacking and turning to get on"
train-clean-100-2843-152918-0109 train-clean-100/2843/152918/2843-152918-0109.flac 14630.0 "but taking into account all the turns and circuits we had been compelled to make it was not so short after all we set our tent on a good solid foundation and were well pleased with the day's work"
train-clean-100-289-121652-0003 train-clean-100/289/121652/289-121652-0003.flac 15105.0 "the ballads of the nursery follow us from childhood to old age and they are readily brought from memory's recesses at any time to amuse our children or our grandchildren the collection of jingles we know and love as the melodies of mother goose"
train-clean-100-289-121652-0008 train-clean-100/289/121652/289-121652-0008.flac 12335.062 "france england and america about the year sixteen fifty there appeared in circulation in london a small book named rhymes of the nursery or lulla byes for children"
train-clean-100-289-121652-0009 train-clean-100/289/121652/289-121652-0009.flac 15775.0 "which contained many of the identical pieces that have been handed down to us but the name of mother goose was evidently not then known in this edition were the rhymes of little jack homer old king cole mistress mary sing a song o sixpence"
train-clean-100-289-121652-0018 train-clean-100/289/121652/289-121652-0018.flac 16040.0 "and a writer in the boston transcript of june seventeenth eighteen sixty four says fleet's book was partly a reprint of an english collection of songs barclay's and the new title was doubtless a compliment by the printer to his mother in law goose for her contributions"
train-clean-100-289-121652-0021 train-clean-100/289/121652/289-121652-0021.flac 14530.0 "repeated researches at worcester having failed to bring to light this supposed copy and no record of it appearing on any catalogue there we may dismiss the entire story with the supposition that mister eliot misunderstood the remarks made to him"
train-clean-100-289-121652-0024 train-clean-100/289/121652/289-121652-0024.flac 15120.0 "is of about the same date as boston's there lived in a town in sussex about the year seventeen o four an old woman named martha gooch she was a capital nurse and in great demand to care for newly born babies therefore"
train-clean-100-289-121652-0031 train-clean-100/289/121652/289-121652-0031.flac 14135.0 "in seventeen eighty five none of the earlier editions however contained all the rhymes so well known at the present day since every decade has added its quota to the mass of jingles attributed to mother goose"
train-clean-100-289-121665-0015 train-clean-100/289/121665/289-121665-0015.flac 13440.0 "then you are wiser that most people and if you know all about them you also know they will come home of their own accord and i have no doubt they will all be wagging their tails behind them as usual"
train-clean-100-289-121665-0019 train-clean-100/289/121665/289-121665-0019.flac 15685.0 "said the old woman i am going over the hill top myself and i will send the sheep back to you so she got upon her feet and began climbing the hill and the girl heard her saying as she walked away little bo peep has lost her sheep"
train-clean-100-289-121665-0021 train-clean-100/289/121665/289-121665-0021.flac 11435.0 "very soon i shall see the sheep coming back but time passed away and still the errant flock failed to make its appearance soon the head of the little shepherdess began to nod"
train-clean-100-289-121665-0028 train-clean-100/289/121665/289-121665-0028.flac 10920.0 "nothing was left to each sheep but a wee little stump where a tail should be and little bo peep was so heart broken that she sat down beside them and sobbed bitterly"
train-clean-100-289-121665-0031 train-clean-100/289/121665/289-121665-0031.flac 14760.0 "and then she began to laugh as if something pleased her what do you suppose has become of their tails asked the girl oh some one has probably cut them off they make nice tippets in winter time you know"
train-clean-100-289-121665-0034 train-clean-100/289/121665/289-121665-0034.flac 15100.0 "and bo peep had fully decided to seek for the tails and find them before she related the story of their loss to anyone each day for many days after that little bo peep wandered about the hills seeking the tails of her sheep"
train-clean-100-289-121665-0044 train-clean-100/289/121665/289-121665-0044.flac 13080.0 "and if you had been observing you would have known all this when i said the sheep would be wagging their tails behind them and then you would not have passed all those days in searching for what is not to be found"
train-clean-100-2893-139310-0015 train-clean-100/2893/139310/2893-139310-0015.flac 14080.0 "why is he not here he has deputed us i am his brother his half brother lincoln he wants you to show yourself to these people and then come on to him that is why he has sent"
train-clean-100-2893-139310-0030 train-clean-100/2893/139310/2893-139310-0030.flac 14975.0 "lincoln was shouting in his ear but graham was deafened to that all the others save the woman gesticulated towards the hall he perceived what had happened to the uproar the whole mass of people was chanting together it was not simply a song"
train-clean-100-2893-139310-0032 train-clean-100/2893/139310/2893-139310-0032.flac 13890.0 "full of flaunting banners full of the march and pageantry of opening war and the feet of the people were beating time tramp tramp he was urged towards the door he obeyed mechanically"
train-clean-100-2893-139322-0001 train-clean-100/2893/139322/2893-139322-0001.flac 12450.0 "on their way the platforms crossed the thames twice and passed in a broad viaduct across one of the great roads that entered the city from the north in both cases his impression was swift and in both very vivid"
train-clean-100-2893-139322-0005 train-clean-100/2893/139322/2893-139322-0005.flac 15605.0 "and blotted out the picture presently they left the way and descended by a lift and traversed a passage that sloped downward and so came to a descending lift again the appearance of things changed even the pretence of architectural ornament disappeared"
train-clean-100-2893-139322-0007 train-clean-100/2893/139322/2893-139322-0007.flac 14970.062 "the blue canvas clothing was on man woman and child many of these great and dusty galleries were silent avenues of machinery endless raked out ashen furnaces testified to the revolutionary dislocation"
train-clean-100-2893-139322-0010 train-clean-100/2893/139322/2893-139322-0010.flac 14340.0 "who were directing their labours the burly labourers of the old victorian times had followed that dray horse and all such living force producers to extinction the place of his costly muscles was taken by some dexterous machine"
train-clean-100-2893-139322-0024 train-clean-100/2893/139322/2893-139322-0024.flac 13230.0 "this is what i wanted to see said graham this is what i wanted to see trying to avoid a start at a particularly striking disfigurement she might have done better with herself than that said asano"
train-clean-100-2893-139322-0028 train-clean-100/2893/139322/2893-139322-0028.flac 15710.0 "every now and then one would stop to cough a shadowy huge mass of masonry rising out of the inky water brought to graham's mind the thought of the multitude of ways and galleries and lifts that rose floor above floor overhead between him and the sky"
train-clean-100-2893-139322-0029 train-clean-100/2893/139322/2893-139322-0029.flac 13900.0 "their feet made a hollow thunder on the planks along which they went to and fro and as he looked at this scene some hidden voice in the darkness began to sing stop that shouted one of the policemen but the order was disobeyed"
train-clean-100-2893-139322-0030 train-clean-100/2893/139322/2893-139322-0030.flac 14815.0 "and first one and then all the white stained men who were working there had taken up the beating refrain singing it defiantly the song of the revolt the feet upon the planks thundered now to the rhythm of the song tramp tramp tramp"
train-clean-100-2893-139322-0032 train-clean-100/2893/139322/2893-139322-0032.flac 16000.0 "that walk left on graham's mind a maze of memories fluctuating pictures of swathed halls and crowded vaults seen through clouds of dust of intricate machines the racing threads of looms the heavy beat of stamping machinery"
train-clean-100-2893-139322-0033 train-clean-100/2893/139322/2893-139322-0033.flac 14190.0 "the roar and rattle of belt and armature of ill lit subterranean aisles of sleeping places illimitable vistas of pin point lights here was the smell of tanning and here the reek of a brewery"
train-clean-100-2893-139322-0043 train-clean-100/2893/139322/2893-139322-0043.flac 16635.0 "and a swarthy hunchback ridiculously gay in green and gold came leaping down the platforms toward him bawling again and again in good english this is ostrog's doing ostrog the knave the master is betrayed his voice was hoarse"
train-clean-100-2910-131096-0006 train-clean-100/2910/131096/2910-131096-0006.flac 14849.937 "infuse into the bosom of that haughty girl a passion for some low mean unworthy being so that she may reap a mortification as great as her present exultation and triumph cupid prepared to obey the commands of his mother"
train-clean-100-2910-131096-0007 train-clean-100/2910/131096/2910-131096-0007.flac 15420.063 "there are two fountains in venus's garden one of sweet waters the other of bitter cupid filled two amber vases one from each fountain and suspending them from the top of his quiver hastened to the chamber of psyche whom he found asleep"
train-clean-100-2910-131096-0013 train-clean-100/2910/131096/2910-131096-0013.flac 11910.0 "this dreadful decree of the oracle filled all the people with dismay and her parents abandoned themselves to grief but psyche said why my dear parents do you now lament me"
train-clean-100-2910-131096-0014 train-clean-100/2910/131096/2910-131096-0014.flac 15455.0 "you should rather have grieved when the people showered upon me undeserved honors and with one voice called me a venus i now perceive that i am a victim to that name i submit lead me to that rock to which my unhappy fate has destined me"
train-clean-100-2910-131096-0016 train-clean-100/2910/131096/2910-131096-0016.flac 13715.0 "on the summit of which they left her alone and with sorrowful hearts returned home while psyche stood on the ridge of the mountain panting with fear and with eyes full of tears the gentle zephyr raised her from the earth"
train-clean-100-2910-131096-0020 train-clean-100/2910/131096/2910-131096-0020.flac 12875.0 "and the walls were enriched with carvings and paintings representing beasts of the chase and rural scenes adapted to delight the eye of the beholder proceeding onward she perceived that besides the apartments of state"
train-clean-100-2910-131096-0039 train-clean-100/2910/131096/2910-131096-0039.flac 14795.0 "with two dewy wings on his shoulders whiter than snow and with shining feathers like the tender blossoms of spring as she leaned the lamp over to have a nearer view of his face a drop of burning oil fell on the shoulder of the god"
train-clean-100-2910-131096-0050 train-clean-100/2910/131096/2910-131096-0050.flac 15300.0 "psyche obeyed the commands of ceres and took her way to the temple of venus endeavoring to fortify her mind and ruminating on what she should say and how best propitiate the angry goddess feeling that the issue was doubtful and perhaps fatal"
train-clean-100-2910-131096-0055 train-clean-100/2910/131096/2910-131096-0055.flac 11895.0 "while she sat despairing cupid stirred up the little ant a native of the fields to take compassion on her the leader of the ant hill followed by whole hosts of his six legged subjects"
train-clean-100-2910-131096-0062 train-clean-100/2910/131096/2910-131096-0062.flac 15780.0 "and the serene spirit of the flood has lulled them to rest you may then cross in safety and you will find the woolly gold sticking to the bushes and the trunks of the trees thus the compassionate river god gave psyche instructions how to accomplish her task"
train-clean-100-2910-131096-0075 train-clean-100/2910/131096/2910-131096-0075.flac 11645.0 "and not able longer to bear the absence of his beloved psyche slipping through the smallest crack of the window of his chamber which happened to be left open flew to the spot where psyche lay"
train-clean-100-2910-131096-0077 train-clean-100/2910/131096/2910-131096-0077.flac 15995.0 "but now perform exactly the task imposed on you by my mother and i will take care of the rest then cupid as swift as lightning penetrating the heights of heaven presented himself before jupiter with his supplication jupiter lent a favoring ear"
train-clean-100-2910-131096-0084 train-clean-100/2910/131096/2910-131096-0084.flac 14720.0 "after her wandering labors long till free consent the gods among make her his eternal bride and from her fair unspotted side two blissful twins are to be born youth and joy so jove hath sworn"
train-clean-100-2910-131096-0093 train-clean-100/2910/131096/2910-131096-0093.flac 15190.0 "of pale mouthed prophet dreaming in moore's summer fete a fancy ball is described in which one of the characters personated is psyche not in dark disguise to night hath our young heroine veiled her light"
train-clean-100-2911-12359-0010 train-clean-100/2911/12359/2911-12359-0010.flac 3850.0 "and anjou gruyere mates with chablis"
train-clean-100-2911-12359-0019 train-clean-100/2911/12359/2911-12359-0019.flac 15670.0 "for either port or stout is put into counterfeit cheshire cheese to make up for the richness it lacks while some combinations of cheeses and wines may turn out palatable we prefer taking ours straight when something more fiery is needed"
train-clean-100-2911-15045-0005 train-clean-100/2911/15045/2911-15045-0005.flac 15200.0 "new brunswick nova scotia and lower canada were occupied so far as occupied at all by tribes speaking various algonquin languages and dialects they extended moreover along the shores of the upper lakes"
train-clean-100-2911-15045-0010 train-clean-100/2911/15045/2911-15045-0010.flac 15765.0 "flying in terror at the sound of the mohawk war cry westward the population thinned rapidly northward it soon disappeared northern new hampshire the whole of vermont and western massachusetts had no human tenants but the roving hunter"
train-clean-100-2911-15045-0012 train-clean-100/2911/15045/2911-15045-0012.flac 2415.0 "and the whole of new brunswick were occupied"
train-clean-100-2911-15045-0015 train-clean-100/2911/15045/2911-15045-0015.flac 13300.0 "had no tenants but hunters northward between the saint lawrence and hudson's bay roamed the scattered hordes of the papinachois bersiamites and others included by the french under the general name"
train-clean-100-2911-15045-0018 train-clean-100/2911/15045/2911-15045-0018.flac 10110.0 "their ordinary sustenance was derived from the chase though often goaded by deadly famine they would subsist on roots the bark and buds of trees"
train-clean-100-2911-15045-0022 train-clean-100/2911/15045/2911-15045-0022.flac 16075.0 "and as the voyager passed some wooded point or thicket covered island the whistling of a stone headed arrow proclaimed perhaps the presence of these fierce marauders at montreal there was no human life save during a brief space in early summer"
train-clean-100-2911-15045-0024 train-clean-100/2911/15045/2911-15045-0024.flac 14210.0 "to morrow all again was solitude and the ottawa was covered with the canoes of the returning warriors along this stream a main route of traffic the silence of the wilderness was broken only by the splash of the passing paddle"
train-clean-100-2911-15045-0027 train-clean-100/2911/15045/2911-15045-0027.flac 14100.062 "then after many a day of lonely travel the voyager found a savage welcome among the nipissings on the lake which bears their name and then circling west and south for a hundred and fifty miles of solitude"
train-clean-100-2911-7601-0006 train-clean-100/2911/7601/2911-7601-0006.flac 14805.0 "with what caution with what foresight with what dissimulation i went to work i was never kinder to the old man than during the whole week before i killed him and every night about midnight i turned the latch of his door and opened it"
train-clean-100-2911-7601-0008 train-clean-100/2911/7601/2911-7601-0008.flac 13615.0 "oh you would have laughed to see how cunningly i thrust it in i moved it slowly very very slowly so that i might not disturb the old man's sleep it took me an hour to place my whole head within the opening"
train-clean-100-2911-7601-0022 train-clean-100/2911/7601/2911-7601-0022.flac 15830.0 "in approaching him had stalked with his black shadow before him and enveloped the victim and it was the mournful influence of the unperceived shadow that caused him to feel although he neither saw nor heard to feel the presence of my head within the room"
train-clean-100-2911-7601-0036 train-clean-100/2911/7601/2911-7601-0036.flac 15860.0 "if still you think me mad you will think so no longer when i describe the wise precautions i took for the concealment of the body the night waned and i worked hastily but in silence first of all i dismembered the corpse i cut off the head"
train-clean-100-2952-407-0012 train-clean-100/2952/407/2952-407-0012.flac 9965.0 "to compare to liken but the esoteric meaning is to substitute in imagination one object or action for another so as to bring about some magical or miraculous result"
train-clean-100-2952-407-0016 train-clean-100/2952/407/2952-407-0016.flac 4425.0 "for the same reason that sister helen made a little man of wax and nail it"
train-clean-100-2952-407-0018 train-clean-100/2952/407/2952-407-0018.flac 12285.0 "the soles of the feet of the robber will become inflamed and will allow him no rest until he returns of his own accord to put himself at your mercy that is another kind of mimetic magic expressed by the term nazoraeru"
train-clean-100-2952-408-0025 train-clean-100/2952/408/2952-408-0025.flac 13410.0 "you need not be ashamed for having refused me shelter said muso you directed me to the village yonder where i was very kindly treated and i thank you for that favor i can give no man shelter the recluse made answer"
train-clean-100-2952-410-0000 train-clean-100/2952/410/2952-410-0000.flac 3375.0 "all the capacities of a daring and skillful soldier"
train-clean-100-2952-410-0003 train-clean-100/2952/410/2952-410-0003.flac 9214.937000000002 "so he resigned himself to pass the night under the stars and having found a suitable grassy spot by the roadside he lay down there and prepared to sleep"
train-clean-100-2952-410-0010 train-clean-100/2952/410/2952-410-0010.flac 15590.0 "and i must assure you sir that it is very dangerous to sleep here therefore although my house is only a wretched thatched hut let me beg of you to come home with me at once in the way of food i have nothing to offer you but there is a roof at least and you can sleep under it without risk"
train-clean-100-2952-410-0013 train-clean-100/2952/410/2952-410-0013.flac 11245.0 "and they must have been taught by some one well acquainted with the rules of propriety then turning to his host the aruji or house master as the others called him kwairyo said"
train-clean-100-2952-410-0017 train-clean-100/2952/410/2952-410-0017.flac 15500.0 "retribution followed me and i long remained a fugitive in the land now i often pray that i may be able to make some atonement for the evil which i did and to reestablish the ancestral home but i fear that i shall never find any way of so doing"
train-clean-100-2952-410-0025 train-clean-100/2952/410/2952-410-0025.flac 11335.0 "for one instant he stood bewildered imagining a crime but in another moment he perceived that there was no blood and that the headless necks did not look as if they had been cut then he thought to himself"
train-clean-100-2952-410-0030 train-clean-100/2952/410/2952-410-0030.flac 14440.0 "presently the head of the aruji stopped eating and said ah that traveling priest who came to night how fat all his body is when we shall have eaten him our bellies will be well filled i was foolish to talk to him as i did"
train-clean-100-2952-410-0032 train-clean-100/2952/410/2952-410-0032.flac 15775.0 "another head the head of a young woman immediately rose up and flitted to the house lightly as a bat after a few minutes it came back and cried out huskily in a tone of great alarm that traveling priest is not in the house he is gone but that is not the worst of the matter"
train-clean-100-2952-410-0038 train-clean-100/2952/410/2952-410-0038.flac 13595.0 "but its teeth still held the sleeve and for all his great strength kwairyo could not force open the jaws with the head still hanging to his sleeve he went back to the house and there caught sight of the other four rokuro kubi squatting together"
train-clean-100-2952-410-0042 train-clean-100/2952/410/2952-410-0042.flac 13255.0 "seized the priest and took him to jail for they supposed the head to be the head of a murdered man who in the moment of being killed had caught the murderer's sleeve in his teeth as the kwairyo he only smiled and said nothing when they questioned him"
train-clean-100-298-126790-0003 train-clean-100/298/126790/298-126790-0003.flac 13095.0 "the doctor had watched during the night by the side of the bed of captain singleton without once closing his eyes occasionally he would pay a visit to the wounded englishman who being more hurt in the spirit than in the flesh"
train-clean-100-298-126790-0012 train-clean-100/298/126790/298-126790-0012.flac 9375.0 "besides what might have been in the deerskin purse but harvey is little better now than a beggar and a beggar miss jeanette is the most awfully despisable of all earthly creatures"
train-clean-100-298-126790-0022 train-clean-100/298/126790/298-126790-0022.flac 14200.0 "it was a maxim with doctor sitgreaves that no species of knowledge was to be despised and consequently he was an empiric in everything but his profession at first indignation at the irony of his comrade kept him silent but suddenly changing his purpose"
train-clean-100-298-126790-0035 train-clean-100/298/126790/298-126790-0035.flac 10775.0 "therein you show your sense said the surgeon approaching the spinster who sat holding the palms of her hands and the soles of her feet to the genial heat of a fine fire making the most of comfort amid all her troubles"
train-clean-100-298-126790-0038 train-clean-100/298/126790/298-126790-0038.flac 16875.0 "it was always said of me that i wanted nothing but opportunity to make quite a physician myself so long as before i came to live with harvey's father they called me the petticoat doctor more true than civil i dare say returned the surgeon losing sight of the woman's character in his admiration of her respect for the healing art"
train-clean-100-298-126791-0005 train-clean-100/298/126791/298-126791-0005.flac 8140.000000000001 "the tongue is well and the pulse begins to lower again ah the bleeding did you good phlebotomy is a sovereign specific for southern constitutions"
train-clean-100-298-126791-0012 train-clean-100/298/126791/298-126791-0012.flac 16235.0 "as he inquired with a brevity that would have honored lieutenant mason had it petticoats george i saw nothing but its heavenly eyes its bloom its majestic step its grace replied the young man with rather more ardor than his surgeon thought consistent with his debilitated condition"
train-clean-100-298-126791-0027 train-clean-100/298/126791/298-126791-0027.flac 15645.0 "but he leaves his room and thinks his wound lightly purchased by the pleasure of being with his friends if she added with a tremulous lip this dreadful suspicion that is affixed to his visit were removed i could consider his wound of little moment you now have the fruits of rebellion brought home to you"
train-clean-100-298-126791-0029 train-clean-100/298/126791/298-126791-0029.flac 13470.0 "her eyes were uniformly fastened on the point where the road was suddenly lost by the intervention of a hill and at each turn as she lost sight of the spot she lingered until an impatient movement of her sister quickened her pace to an even motion with that of her own"
train-clean-100-298-126791-0030 train-clean-100/298/126791/298-126791-0030.flac 8430.0 "at length a single horse chaise was seen making its way carefully among the stones which lay scattered over the country road that wound through the valley and approached the cottage"
train-clean-100-298-126791-0033 train-clean-100/298/126791/298-126791-0033.flac 15870.0 "still frances could with difficulty withdraw her truant eyes from the countenance of their visitor she was young and of a light and fragile form but of exquisite proportions her eyes were large full black piercing and at times a little wild her hair was luxuriant"
train-clean-100-298-126791-0034 train-clean-100/298/126791/298-126791-0034.flac 10870.0 "and as it was without the powder it was then the fashion to wear it fell in raven blackness a few of its locks had fallen on her cheek giving its chilling whiteness by the contrast a more deadly character"
train-clean-100-298-126791-0047 train-clean-100/298/126791/298-126791-0047.flac 15045.0 "on the march isabella eagerly inquired her brother no dismounted and seemingly at rest was the reply the wondering dragoon turned his gaze on the countenance of his sister who sat with her eye bent on the carpet in unconscious absence but found no explanation"
train-clean-100-298-126791-0054 train-clean-100/298/126791/298-126791-0054.flac 10615.0 "oh aunt jeanette is exerting herself to do credit to my father's hospitality said the laughing girl and i am a truant from her labors as i shall be a stranger to her favor unless i proffer my assistance"
train-clean-100-2989-138028-0002 train-clean-100/2989/138028/2989-138028-0002.flac 12525.0 "what answer god will give to your complaints housekeeper i know not nor what his majesty will answer either i only know that if i were king i should decline to answer the numberless silly petitions they present every day"
train-clean-100-2989-138028-0020 train-clean-100/2989/138028/2989-138028-0020.flac 14890.0 "all the lineages in the world attend to what i am saying can be reduced to four sorts which are these those that had humble beginnings and went on spreading and extending themselves until they attained surpassing greatness those that had great beginnings and maintained them"
train-clean-100-2989-138028-0030 train-clean-100/2989/138028/2989-138028-0030.flac 3380.0 "i am therefore in a measure constrained to follow that road"
train-clean-100-2989-138028-0040 train-clean-100/2989/138028/2989-138028-0040.flac 2435.0 "that would do if it was the toothache my master had"
train-clean-100-2989-138028-0043 train-clean-100/2989/138028/2989-138028-0043.flac 3295.0 "and arrange with him what will be told in its proper place"
train-clean-100-2989-138028-0070 train-clean-100/2989/138028/2989-138028-0070.flac 14550.0 "in fine don quixote and sancho embraced one another and made friends and by the advice and with the approval of the great carrasco who was now their oracle it was arranged that their departure should take place three days thence by which time they could have"
train-clean-100-2989-138028-0074 train-clean-100/2989/138028/2989-138028-0074.flac 2785.0 "with whom he had previously discussed the subject"
train-clean-100-2989-138035-0007 train-clean-100/2989/138035/2989-138035-0007.flac 7810.0 "but no one minds that now a days for wealth can solder a great many flaws at any rate camacho is free handed"
train-clean-100-2989-138035-0012 train-clean-100/2989/138035/2989-138035-0012.flac 3015.0 "he arranged a match for his daughter with the rich camacho"
train-clean-100-2989-138035-0026 train-clean-100/2989/138035/2989-138035-0026.flac 1985.0 "for love i have heard say"
train-clean-100-2989-138035-0029 train-clean-100/2989/138035/2989-138035-0029.flac 12755.0 "but no matter i understand myself and i know i have not said anything very foolish in what i have said only your worship senor is always gravelling at everything i say nay everything i do"
train-clean-100-2989-138035-0054 train-clean-100/2989/138035/2989-138035-0054.flac 3935.0 "that without envying or being envied sleepest"
train-clean-100-2989-138035-0061 train-clean-100/2989/138035/2989-138035-0061.flac 2695.0 "and if that be so as no doubt it is"
train-clean-100-2989-138035-0072 train-clean-100/2989/138035/2989-138035-0072.flac 2465.0 "but abundant enough to feed an army"
train-clean-100-302-123504-0009 train-clean-100/302/123504/302-123504-0009.flac 15120.0 "where i momentarily expected the former to fall limp at the end of a broken neck in accomplishing this the ape was tearing away the entire front of its breast which was held in the vise like grip of the powerful jaws"
train-clean-100-302-123504-0017 train-clean-100/302/123504/302-123504-0017.flac 11800.0 "i was standing near the window and i knew that once in the street i might gain the plaza and safety before the creature could overtake me at least there was a chance for safety in flight"
train-clean-100-302-123516-0000 train-clean-100/302/123516/302-123516-0000.flac 14805.0 "chapter eighteen chained in warhoon it must have been several hours before i regained consciousness"
train-clean-100-302-123516-0010 train-clean-100/302/123516/302-123516-0010.flac 14720.0 "was the object of the fierce and jealous hatred of his old lieutenant dak kova the jed who had captured me and i could not but note the almost studied efforts which the latter made to affront his superior"
train-clean-100-302-123516-0011 train-clean-100/302/123516/302-123516-0011.flac 13110.0 "he entirely omitted the usual formal salutation as we entered the presence of the jeddak and as he pushed me roughly before the ruler he exclaimed in a loud and menacing voice"
train-clean-100-302-123516-0016 train-clean-100/302/123516/302-123516-0016.flac 14515.0 "i never before had seen two green martian warriors battle with nature's weapons and the exhibition of animal ferocity which ensued was as fearful a thing as the most disordered imagination could picture"
train-clean-100-302-123516-0017 train-clean-100/302/123516/302-123516-0017.flac 13740.0 "bar comas had much the better of the battle as he was stronger quicker and more intelligent it soon seemed that the encounter was done saving only the final death thrust when bar comas slipped in"
train-clean-100-302-123523-0007 train-clean-100/302/123523/302-123523-0007.flac 13880.0 "at the foot of the throne these two parties separated and halted facing each other at opposite sides of the aisle then came more dignitaries and the officers of the palace and of the army and finally"
train-clean-100-302-123523-0011 train-clean-100/302/123523/302-123523-0011.flac 14160.0 "springing the padlock fast after a few more words addressed to sab than he turned to the other figure from which the officers now removed the enshrouding silks disclosing to my now comprehending view"
train-clean-100-302-123523-0016 train-clean-100/302/123523/302-123523-0016.flac 9560.0 "but as he raised his hand to strike dejah thoris sprang before him and then my sword found the spot that made sab than jeddak of zodanga"
train-clean-100-302-123523-0025 train-clean-100/302/123523/302-123523-0025.flac 16730.0 "and leaving dejah thoris in charge of tars tarkas i took a dozen warriors and hastened to the dungeons beneath the palace the jailers had all left to join the fighters in the throne room so we searched the labyrinthine prison without opposition"
train-clean-100-302-123523-0028 train-clean-100/302/123523/302-123523-0028.flac 11895.0 "so that he had not even seen sab than we discovered that it would be futile to attempt to cut away the bars and chains which held him prisoner so at his suggestion"
train-clean-100-302-123523-0029 train-clean-100/302/123523/302-123523-0029.flac 14850.0 "fortunately among the first i examined i found his jailer and soon we had kantos kan with us in the throne room the sounds of heavy firing mingled with shouts and cries came to us from the city's streets"
train-clean-100-302-123523-0033 train-clean-100/302/123523/302-123523-0033.flac 14785.0 "love for dejah thoris a power that would work greater miracles than this you have seen a pretty flush overspread her face and she answered you may say that now john carter and i may listen"
train-clean-100-311-124404-0000 train-clean-100/311/124404/311-124404-0000.flac 13635.0 "i would here willingly have proceeded to exhibit the whole chain of truths which i deduced from these primary but as with a view to this it would have been necessary now to treat of many questions"
train-clean-100-311-124404-0008 train-clean-100/311/124404/311-124404-0008.flac 15395.0 "to take the opportunity of adding something on the sun and the fixed stars since light almost wholly proceeds from them on the heavens since they transmit it on the planets comets and earth since they reflect it and particularly"
train-clean-100-311-124404-0013 train-clean-100/311/124404/311-124404-0013.flac 15380.0 "and after that did nothing more than lend his ordinary concurrence to nature and allow her to act in accordance with the laws which he had established on this supposition i in the first place described this matter"
train-clean-100-311-124404-0016 train-clean-100/311/124404/311-124404-0016.flac 5605.0 "i endeavored to demonstrate all those about which there could be any room for doubt"
train-clean-100-311-124404-0022 train-clean-100/311/124404/311-124404-0022.flac 15075.0 "i came next to speak of the earth in particular and to show how even though i had expressly supposed that god had given no weight to the matter of which it is composed this should not prevent all its parts from tending exactly"
train-clean-100-311-124404-0033 train-clean-100/311/124404/311-124404-0033.flac 6875.0 "from the description of inanimate bodies and plants i passed to animals and particularly to man"
train-clean-100-311-124404-0039 train-clean-100/311/124404/311-124404-0039.flac 14600.0 "consists in thinking functions in which the animals void of reason may be said wholly to resemble us but among which i could not discover any of those that as dependent on thought alone belong to us as men"
train-clean-100-311-124404-0047 train-clean-100/311/124404/311-124404-0047.flac 15420.0 "where it is divided into many branches interlaced with those of the arterial vein and those of the tube called the windpipe through which the air we breathe enters and the great artery which issuing from the heart sends its branches all over the body"
train-clean-100-311-124404-0057 train-clean-100/311/124404/311-124404-0057.flac 16295.000000000002 "into these the blood of necessity flows from the hollow vein into the right and from the venous artery into the left because these two vessels are always full of blood and their orifices which are turned towards the heart cannot then be closed"
train-clean-100-311-124404-0064 train-clean-100/311/124404/311-124404-0064.flac 7985.0 "which cause the heart and the arteries again to expand as before and because the blood which thus enters into the heart passes"
train-clean-100-311-124404-0089 train-clean-100/311/124404/311-124404-0089.flac 8210.0 "is the generation of the animal spirits which are like a very subtle wind or rather a very pure and vivid flame which"
